frame;red;green;blue
1232;98.610212766;94.8204255319;79.9041134752
1233;99.2273758865;94.8364539007;79.874751773
1234;99.4562491193;95.0208538819;79.6877553896
1235;98.931426904;94.2845053983;79.4509775314
1236;98.7989130435;94.1302878966;79.2642479436
1237;99.1385507246;94.5246376812;79.7652173913
1238;99.1994202899;94.4736231884;79.7669565217
1239;98.6400641961;94.622847972;79.6132185585
1240;98.697111176;94.6387510943;79.6437117012
1241;101.61827147;97.6366251198;82.8467333242
1242;101.624845912;97.6201890152;82.6404602109
1243;100.868917275;97.1135948905;81.5027372263
1244;101.3299568;97.3138686131;81.9620140027
1245;101.200727513;96.7010582011;81.8505291005
1246;101.248031496;96.8789370079;81.9081364829
1247;100.957808123;96.7739845938;81.6845238095
1248;101.172969188;96.8672969188;82.2781862745
1249;101.044125758;96.6337562052;82.250413679
1250;101.082735797;96.6366979224;82.2088619231
1251;100.334809395;96.3679245283;81.5525606469
1252;100.481902195;96.2797458606;81.8009241432
1253;100.579750347;96.3419853378;82.0844065782
1254;100.455319992;96.2587675847;81.9770160491
1255;100.1492;96.502;81.374
1256;99.8344671202;95.9923727067;81.2102659246
1257;100.660602385;96.9727107338;81.4525975339
1258;100.853741497;97.2484993998;81.7711084434
1259;99.1541467651;96.4279201042;80.1026921407
1260;99.8827701293;96.9818523154;80.354401335
1261;100.447324415;97.1755852843;80.8637123746
1262;100.384406355;97.2882525084;80.9002926421
1263;99.5961538462;96.8325410545;80.1458513397
1264;99.4606741573;97.0566119274;80.0760587727
1265;99.9746503497;96.8041958042;79.9466783217
1266;99.9604458042;96.8551136364;79.9521416084
1267;103.422171946;100.454524887;83.5384615385
1268;103.51199095;100.574434389;83.4830316742
1269;103.795555556;100.693071895;83.7979084967
1270;103.589542484;100.77254902;84.0494117647
1271;98.5634480207;94.5331113578;77.2097669256
1272;99.0471698113;95.1788824383;77.9553701016
1273;95.8160774411;91.4978956229;73.4793771044
1274;96.2157575758;92.5038383838;74.7632323232
1275;97.1061980348;93.5907029478;75.014739229
1276;96.7747400847;93.2583750481;75.4655371583
1277;97.9495645864;94.2525399129;76.509796807
1278;97.9800435414;94.2108127721;76.8864296081
1279;98.7011046134;96.2115009747;78.2118258609
1280;98.3469049983;95.6133730553;77.6964581264
1281;98.2969361147;95.462190352;77.7855280313
1282;98.6587783818;95.686920371;78.9219699392
1283;98.143181082;94.5289925494;79.1490119857
1284;98.2782636864;94.563654033;79.2063492063
1285;99.0345368917;94.9014128728;79.6075353218
1286;97.7169230769;93.3555555556;78.7473504274
1287;97.8906554186;94.093770279;78.3679428942
1288;98.1833225178;94.0512654121;77.7884490591
1289;99.0507598784;94.8133738602;79.6741641337
1290;98.5624421832;94.5081714462;79.3169904409
1291;98.7423167849;95.2901891253;79.3433806147
1292;99.1137152778;95.6993634259;79.2074652778
1293;99.0304373522;95.063534279;79.2550236407
1294;98.9917257683;95.0567375887;78.6997635934
1295;98.7760571769;94.9803454437;78.9743895176
1296;98.6697438952;94.5923168553;79.2849910661
1297;97.8060398506;93.7842465753;79.3801369863
1298;97.7665144597;94.1129375951;79.1342465753
1299;98.7829024677;94.7488249119;80.2987661575
1300;98.200608828;93.998173516;79.8557077626
1301;97.863963964;94.118018018;79.5198198198
1302;97.8327327327;94.1264264264;79.5174174174
1303;98.8622209166;94.5754994125;80.6037015276
1304;98.8058166863;94.6095769683;80.1113396005
1305;97.8501501502;93.9756756757;79.1228228228
1306;98.9675;95.4605555556;79.7975
1307;99.4577702703;95.2697072072;80.0427927928
1308;99.5599662162;95.3338963964;80.4473536036
1309;98.7984473836;94.6086831512;78.9226566993
1310;98.2075640262;93.912745682;78.3814770697
1311;99.0869443668;94.4900754822;78.7081353089
1312;98.9809896561;94.3693038859;78.6309756779
1313;97.8529493989;93.4973441431;76.2532848756
1314;97.6896258503;93.2945011338;75.8596938776
1315;96.5278232406;90.9825422804;75.9787234043
1316;96.2882011605;90.9729206963;75.7794970986
1317;95.2825052854;89.8010042283;75.2486786469
1318;95.2621564482;89.8086680761;75.1992600423
1319;96.1038277512;90.8110047847;76.2148325359
1320;95.7964114833;90.878708134;75.1820574163
1321;97.4128923531;93.7012850221;76.6993890878
1322;96.6470847085;92.7243124312;76.0624862486
1323;97.6267080745;93.7149068323;77.5099378882
1324;97.7213250518;93.6505175983;77.5341614907
1325;97.3246105919;93.692211838;76.7206645898
1326;97.2448598131;93.7312564901;76.7248182762
1327;97.9961755233;94.1878019324;77.6716988728
1328;97.69218107;93.6946502058;77.0473251029
1329;98.153230529;94.5081007222;78.3997657622
1330;96.960175146;92.9384904087;77.2837781485
1331;97.0118393235;93.0997885835;77.2143763214
1332;97.2295983087;92.9835095137;77.5543340381
1333;97.078435518;92.7507399577;77.0898520085
1334;96.5718614719;92.2865800866;76.7164502165
1335;97.9533169533;93.6666666667;77.7325962326
1336;97.4160905091;93.1518960821;77.7663943013
1337;97.4462602137;93.2206159648;77.725539493
1338;97.2587737844;93.0695560254;77.6856236786
1339;97.0736129314;92.3416339013;77.1031017912
1340;96.8500106678;93.1623639855;76.7540004267
1341;96.5995670996;92.8506493506;76.5632034632
1342;96.5268398268;92.9528138528;76.2489177489
1343;95.2791612058;89.6788990826;74.5273044998
1344;95.0085190039;89.8206640454;74.3012232416
1345;93.1140032284;87.4295803067;73.1971347861
1346;92.8484665052;87.4073849879;73.3004439064
1347;94.2884006703;87.8400670266;74.3764662074
1348;94.0947681996;88.2483708807;73.5801526718
1349;97.3188337273;92.1421591805;76.4020488574
1350;97.43771518;92.3309859155;76.623943662
1351;98.0893363162;93.329753915;77.2521998509
1352;98.0680089485;93.4845637584;76.8134228188
1353;96.4976503759;91.7445175439;75.8598057644
1354;97.0572215422;92.3506731946;76.467870257
1355;95.5454248366;90.254248366;74.6375816993
1356;95.6333333333;90.3882352941;74.2581699346
1357;95.4185064935;90.1642857143;74.5506493506
1358;95.5121753247;90.1540584416;74.598538961
1359;95.7566993464;89.7887254902;74.9802287582
1360;95.789379085;89.7998366013;75.0566993464
1361;94.556511471;88.9251012146;73.1778002699
1362;94.8702766532;89.0549932524;73.5890688259
1363;95.6419407895;89.6504934211;74.8215460526
1364;95.6309210526;89.6407894737;74.8
1365;95.3513071895;89.9323529412;74.7941176471
1366;95.6907894737;89.9858552632;75.0601973684
1367;95.7460784314;89.8;75.3973856209
1368;95.7735294118;89.8519607843;75.4424836601
1369;95.5873376623;90.1051948052;75.2142857143
1370;95.6654220779;90.0810064935;75.1969155844
1371;96.3362027738;90.5345129922;75.9719432488
1372;96.3685636856;90.5716563048;75.9883628248
1373;95.7602153944;90.5486221096;75.4056065885
1374;95.764491606;90.5617675008;75.432689262
1375;96.500783208;90.8610588972;75.9124373434
1376;96.7236227824;91.1630874572;76.1378773732
1377;96.3562030075;91.0670426065;75.5438596491
1378;95.911745828;90.4566752246;75.0125160462
1379;96.3216650899;91.0097760959;75.9132765689
1380;96.2314727215;90.9870703248;76.0268054242
1381;96.0638528139;91.498453927;75.9729437229
1382;96.0896722325;91.4938157081;75.9383116883
1383;96.9317710824;92.3894468356;76.7122588873
1384;97.2330623306;92.4949784792;77.2064402997
1385;98.7645502646;95.039021164;78.5714285714
1386;98.2219000512;94.3922906362;77.6210131332
1387;98.8763602251;94.9157598499;77.7926829268
1388;99.0487804878;94.860412758;77.5332082552
1389;98.8161264506;95.0516206483;77.556422569
1390;98.7422969188;95.1334533814;77.4705882353
1391;98.6581601153;94.9658365919;78.7843177609
1392;98.6678328874;95.10393085;78.9331138094
1393;98.6105748135;94.6061869241;79.0590171128
1394;98.3617814831;94.7007459412;78.8290917069
1395;97.6400560224;93.9920634921;78.8492063492
1396;97.7850140056;93.9129318394;78.8531746032
1397;97.3554593555;93.2491582492;78.7267917268
1398;97.2084548105;93.1632653061;78.4684159378
1399;96.2682866961;93.0017182131;78.3512518409
1400;96.1912125675;93.0331369661;78.529455081
1401;96.6717258262;93.4927784578;78.9231334149
1402;96.6856793146;93.4484700122;79.1902080783
1403;96.9680851064;93.4893617021;78.6155705996
1404;97.2144584139;93.5698742747;78.459622824
1405;97.6101578586;94.5330587966;77.8064516129
1406;97.7012125372;94.44657973;77.8499199268
1407;97.990593505;94.4389697648;78.9007838746
1408;98.1688596491;94.6627192982;79.3850877193
1409;96.906937799;93.4366028708;78.0406698565
1410;97.0198564593;93.4777511962;78.3244019139
1411;97.1060606061;93.2575757576;78.1931818182
1412;96.9857073643;93.0162306202;78.3917151163
1413;98.3154392192;95.2624223602;79.5443655723
1414;98.3687275986;94.9153225806;79.6630824373
1415;102.052258852;99.4774114774;83.5445665446
1416;102.191208791;99.4239316239;83.6175824176
1417;105.05775076;102.723956894;86.3804918486
1418;104.870660694;102.302071669;85.7340425532
1419;97.1140540541;94.567027027;80.6016216216
1420;97.7102040816;95.3806122449;81.0770408163
1421;92.2777777778;87.3596491228;76.1228070175
1422;91.9473684211;87.0409356725;75.8274853801
1423;91.7220795892;87.1996148909;75.6014120668
1424;92.5134146341;88.1896341463;76.4213414634
1425;92.9138888889;88.5588888889;77.3044444444
1426;93.115;88.7166666667;77.5061111111
1427;95.8435828877;92.3658645276;80.2018716578
1428;93.9136585366;90.1331707317;78.3912195122
1429;97.5772515528;94.4452639752;82.0430900621
1430;97.2885375494;94.1581027668;81.4359683794
1431;97.5044020543;94.9295671313;81.3261188555
1432;97.4911958914;94.9192956713;81.3114453412
1433;98.1055555556;95.31875;81.9961805556
1434;97.469858156;94.6680851064;81.234751773
1435;98.4463492063;96.3403174603;82.6285714286
1436;98.3295238095;96.4444444444;82.5866666667
1437;99.5822935235;97.4016636958;84.1954842543
1438;99.5629827689;97.4352346999;83.9872251931
1439;98.985791418;97.9616368286;83.4748508099
1440;99.4403567447;98.6588628763;84.5105908584
1441;98.7117142857;97.3631428571;83.0122857143
1442;97.3164133739;95.6337386018;80.8829787234
1443;99.0640706987;97.8895332781;83.2725766363
1444;98.6425352113;97.42;82.6194366197
1445;99.3521353747;97.7827021219;83.7574536664
1446;99.6000537201;97.6449100188;83.7582594682
1447;99.3627858628;97.9022869023;84.0218295218
1448;99.1936070686;98.0064968815;84.0408004158
1449;100.552774498;98.9792207792;85.2302243211
1450;100.66729634;98.8935064935;85.1931523022
1451;94.6956845238;90.9109623016;77.5071924603
1452;94.6681547619;90.7862103175;77.9945436508
1453;93.3948578595;89.2226170569;75.6364966555
1454;93.6135033445;89.1013795987;75.8058110368
1455;94.1260162602;90.0436550018;76.5685754684
1456;95.0643631436;91.1388888889;77.6395663957
1457;94.362254902;90.1130718954;75.5214052288
1458;94.8196930946;90.7285805627;75.9977621483
1459;96.1211734694;92.5253684807;76.8737244898
1460;95.9845521542;92.7389455782;76.2599206349
1461;97.0753517316;92.8475378788;78.0098755411
1462;97.4510999205;93.3151338457;78.1190034455
1463;97.3334643606;93.0189989518;78.5331498952
1464;97.1844863732;93.269129979;78.0301362683
1465;97.9497354497;93.6771227009;78.258377425
1466;98.0949861426;93.793398841;78.0584530108
1467;98.0956091528;93.9950525665;78.3684601113
1468;98.0894248609;94.0373531231;78.3825602968
1469;98.0843703335;93.6774514684;78.2130413141
1470;98.1485813838;93.7015928323;78.0930811349
1471;98.851068999;94.4849368319;78.9987852284
1472;98.773931001;94.5474975705;78.7644557823
1473;98.2939019919;93.7967737993;78.4519125015
1474;97.7596636546;93.2109688755;77.1346636546
1475;98.121155754;93.5353422619;76.7486359127
1476;98.1011904762;93.4786706349;76.7008928571
1477;98.5633785141;93.2902861446;77.1335341365
1478;98.5289909639;93.2558985944;77.0991465863
1479;97.6544782775;92.6822525162;75.9825455472
1480;97.9589756657;92.4777678685;76.3966110333
1481;98.4641590679;92.8339665653;77.3486575481
1482;98.4019756839;92.7852077001;77.2606382979
1483;96.9663339987;91.3651363939;75.8706586826
1484;97.0898203593;91.3933466401;76.1378576181
1485;98.4942716858;92.7560115825;78.1605186957
1486;98.4411764706;92.8799749687;78.0369211514
1487;97.4139439156;91.9454592231;77.6254180602
1488;97.5706200154;92.032158477;77.8327759197
1489;98.0074721378;92.0577507599;78.4219858156
1490;98.0414133739;92.0972644377;78.5027862209
1491;97.7649561952;92.2301627034;78.2952440551
1492;97.9012515645;92.3122653317;78.6222778473
1493;97.912745098;92.3674019608;78.7610294118
1494;97.9981725146;92.5118177388;78.866837232
1495;97.9147368421;93.1051461988;78.9886549708
1496;98.0719298246;93.1920467836;79.1416374269
1497;99.2803296703;94.7078021978;80.2185714286
1498;99.1059359715;94.5065584704;79.9818808359
1499;97.6894480335;93.990706109;78.6939816389
1500;97.6510257282;94.0775246515;78.7151762439
1501;97.9826854718;93.9497764018;79.1581240683
1502;98.1390788874;94.0499316005;79.1338349293
1503;97.552716763;93.8922543353;78.7547976879
1504;97.588372093;93.7981395349;78.518372093
1505;98.6729943503;94.7905084746;79.0108474576
1506;98.8723262032;95.2111185383;79.2660427807
1507;98.1171264368;94.2782758621;77.9686206897
1508;98.1187356322;94.3187356322;77.9785057471
1509;98.7033142857;94.1252571429;78.5986285714
1510;98.66;94.0405714286;78.6547428571
1511;98.8502298851;94.0206896552;79.1242528736
1512;98.7605780347;94.0061271676;78.8526011561
1513;99.2150062337;94.8732857305;78.9467301371
1514;99.1377011494;94.5586206897;78.591954023
1515;97.9551499033;92.9931092843;77.9331479691
1516;98.1884469697;93.6212121212;77.8754734848
1517;95.1492851135;89.3999158957;75.0620970003
1518;95.1243341744;89.3079618727;75.079758901
1519;95.237263073;90.1558005108;76.188331765
1520;95.0223148273;90.4460276919;76.2457319532
1521;94.502585034;89.751292517;76.311292517
1522;94.522304324;89.7292008758;76.148467433
1523;94.8903685768;89.8422114609;76.4413505515
1524;95.3759032979;90.5028248588;77.1991853896
1525;95.151292517;89.5010884354;76.6048979592
1526;95.2393197279;89.4389115646;76.7323809524
1527;95.4414685132;90.1331330024;76.9766135354
1528;95.1387625741;88.6519222819;76.6993247899
1529;97.3798355899;91.9083655706;78.4905705996
1530;97.458655706;91.9690522244;78.3203578337
1531;97.3490577508;92.4863221884;77.947112462
1532;97.407781155;92.4927659574;77.9034650456
1533;97.3838123311;92.1515598133;77.8197003193
1534;97.5008597396;92.111274871;77.9501351019
1535;97.9826823876;92.1504544338;78.7853107345
1536;98.1121346107;92.2612380251;78.8668631786
1537;98.0311431363;92.5763312164;78.9858329262
1538;97.4414042979;92.133808096;78.1223138431
1539;98.1196887352;92.2839673913;79.1971343874
1540;98.5412234043;92.8054883946;79.5470261122
1541;97.2145150931;91.419524727;77.9027617213
1542;96.8860629416;91.2621708414;77.6164418754
1543;97.3596723044;91.0747885835;78.7585887949
1544;96.7996482684;90.4327651515;77.8790584416
1545;96.3810892173;90.442665572;77.4640120416
1546;96.655439722;90.9032344293;77.6843090083
1547;96.8478911565;90.5708843537;77.9621768707
1548;96.7093596059;90.4176245211;77.7257799672
1549;97.1407517577;91.4403731747;78.2746078962
1550;97.1138593897;91.5545100148;78.262535287
1551;98.6456072351;93.1512919897;80.3298449612
1552;98.5205426357;93.1804909561;80.3032299742
1553;98.171372549;93.2006535948;80.4568627451
1554;97.9364891519;93.1829059829;80.0770545694
1555;98.5200263505;93.3711462451;80.9102766798
1556;98.4861660079;93.4516469038;80.7156785244
1557;99.1204819277;94.6046686747;80.9656124498
1558;98.8263888889;94.5380050505;80.5869949495
1559;98.5898130239;94.1953578337;80.6226950355
1560;97.9815602837;94.3013539652;80.3535783366
1561;98.3350096712;94.7382333978;80.6558349452
1562;98.2254800208;94.5716139076;80.480539699
1563;99.3860129418;95.4848183176;81.1159780986
1564;99.4799651568;95.4598058736;81.1327775012
1565;98.9432515337;95.1793200409;80.2769683027
1566;99.180543383;95.6745962189;80.2241141856
1567;99.361516035;95.2000253518;80.2991507162
1568;99.5453162632;95.1047027507;80.564837115
1569;99.857037037;95.8409876543;81.3279012346
1570;99.9455555556;95.8159259259;81.5055555556
1571;100.265889571;96.0455214724;82.0975460123
1572;100.319141104;96.0566871166;81.9117791411
1573;100.18308642;95.8912345679;81.4018518519
1574;100.228641975;95.8765432099;81.3703703704
1575;100.663850932;95.8852173913;81.9716770186
1576;100.712298137;96.0829813665;81.6978881988
1577;100.620625;96.423625;82.35725
1578;100.362893082;96.3494339623;82.0566037736
1579;100.338471338;96.2775796178;82.7957961783
1580;99.9842038217;96.2598726115;82.5689171975
1581;100.482341558;97.7082728592;83.2633043058
1582;100.408034084;97.5856360316;83.1655508217
1583;101.107851491;97.7471698113;83.8051125989
1584;100.958247109;97.7300060864;83.5203895313
1585;101.144540645;98.107022607;84.0824915825
1586;101.040910191;97.9748244977;83.9951585573
1587;101.561808562;98.1077441077;84.7294372294
1588;101.418058581;98.0075042363;84.2709997579
1589;101.954842543;98.7927510398;84.7155080214
1590;101.924301842;98.8144979204;84.5014854427
1591;102.606906339;99.1610690634;84.2630085147
1592;102.315279092;99.1610690634;83.6449858089
1593;102.873095823;99.7515970516;84.2565110565
1594;103.152750965;100.06780888;84.4249517375
1595;103.766123054;100.124289597;85.5071658018
1596;103.828391401;100.247590808;85.5422535211
1597;103.537387836;100.201769691;85.2549850449
1598;103.288340336;99.5727415966;85.409532563
1599;104.365469208;100.731549365;86.3884408602
1600;103.525470219;99.7616248694;85.8420846395
1601;103.037002653;99.7094164456;85.4014588859
1602;104.286476427;100.961662531;86.3251861042
1603;103.991109982;100.560579121;85.8856997714
1604;103.998602997;100.566548133;85.8891287783
1605;102.798762443;99.6685499058;84.6222760291
1606;102.993677697;99.5640301318;84.7967446866
1607;103.648544974;100.249074074;85.4488095238
1608;103.70462963;100.341931217;85.4972222222
1609;102.523789474;99.5448421053;84.5501754386
1610;102.946385965;99.5350175439;84.7636491228
1611;103.368885214;99.6571586055;84.8699186992
1612;102.971473399;99.1606047639;84.7074597062
1613;102.842584805;99.5473787496;84.3760863471
1614;102.926829268;99.5741519484;84.4306139613
1615;103.418826166;99.5109959378;85.3021431573
1616;103.178176215;99.3661577252;85.1794368959
1617;103.071298501;99.5905589018;85.3277769996
1618;103.186944444;99.6583333333;85.1
1619;103.804973118;100.822177419;86.0528225806
1620;103.316397849;101.057258065;85.672311828
1621;103.066546263;100.583078633;84.6886635176
1622;103.273100055;100.810005467;84.9565336249
1623;104.531034483;101.904597701;86.6051724138
1624;104.491096665;102.211560204;86.0758903335
1625;105.402329749;103.362455197;87.8593189964
1626;105.209074465;103.225806452;87.8970455231
1627;105.122672872;103.05568484;87.3243018617
1628;105.405756579;103.284868421;87.5980263158
1629;104.223400298;101.778459821;85.8636532738
1630;103.978539157;101.587914157;85.6204819277
1631;103.776726974;100.944490132;85.1574835526
1632;103.542351974;100.996710526;85.3659539474
1633;103.060021668;100.790899242;84.806283857
1634;103.030335861;100.994366197;84.4931744312
1635;102.826746324;100.750919118;85.2380514706
1636;102.922564338;100.779181985;85.3191636029
1637;102.837259615;100.643990385;85.0584134615
1638;103.0375;100.490384615;85.7884615385
1639;102.939732143;100.410962302;84.8043154762
1640;102.071554548;100.554799698;83.641723356
1641;102.199026639;101.035604508;82.8701331967
1642;102.0578125;100.8203125;82.4895833333
1643;101.792489035;100.45997807;82.3503289474
1644;101.759594298;100.480811404;82.3815789474
1645;101.587692308;100.544335664;81.6551048951
1646;101.316761364;100.176988636;81.3014204545
1647;101.788068182;99.9892045455;82.7619318182
1648;101.37888563;99.2744868035;82.9448680352
1649;101.166056166;99.5598290598;82.0500610501
1650;101.266889836;99.6405964699;82.6253804017
1651;100.585388994;98.0066413662;80.6208096142
1652;100.480708412;98.0417457306;80.7972802024
1653;99.3746108613;96.1684538222;78.650639917
1654;99.6285714286;96.1469387755;78.5802721088
1655;95.1288617886;90.4703252033;71.7471544715
1656;95.3318672531;90.756497401;71.8752499
1657;97.5582844575;93.2401026393;76.8324780059
1658;97.5931085044;93.7866568915;76.7250733138
1659;98.4238160604;95.1650652025;78.2443376802
1660;98.6369469774;95.4083080041;78.3975008443
1661;100.537853851;98.2435813035;79.4193548387
1662;100.070111916;98.232718894;79.2610269914
1663;98.0939622642;95.9724528302;77.5128301887
1664;98.4175744372;96.3565722585;78.2033405955
1665;99.1055258467;96.2973262032;78.7996434938
1666;99.0249554367;96.249197861;78.5422459893
1667;98.8997204752;96.6160027952;78.7739343117
1668;98.8860936408;96.6163522013;78.7099930119
1669;99.8185248714;96.3015437393;79.4219554031
1670;99.7756432247;96.1598627787;79.5094339623
1671;100.174214876;96.385785124;80.8105785124
1672;100.206280992;96.4033057851;80.6760330579
1673;100.621031746;96.3637566138;81.3597883598
1674;100.465296496;96.1775606469;81.0899595687
1675;100.922488038;97.4995215311;80.3550239234
1676;100.961722488;97.571291866;80.3291866029
1677;101.216165414;97.6682330827;80.2844611529
1678;100.908834586;97.6607142857;80.2553258145
1679;101.105326877;98.4340193705;81.9146489104
1680;100.499394673;98.4963680387;81.3740920097
1681;100.380849754;97.6505541872;80.726908867
1682;100.374692118;97.542179803;80.7170566502
1683;100.325771325;97.7404718693;81.1745311555
1684;100.641391615;97.924769551;81.4802259887
1685;100.967213115;98.0290480299;81.0882945068
1686;100.841334895;97.6735948478;81.2701990632
1687;98.481292517;95.0782312925;79.7508503401
1688;98.7610544218;94.9849773243;79.9308390023
1689;97.5479784367;94.035309973;79.0245283019
1690;97.54393531;93.9676549865;78.8781671159
1691;98.0463338906;94.5034631001;79.4688320994
1692;98.3818963458;94.4380224504;79.1576307619
1693;99.2776470588;95.8477005348;79.4378609626
1694;99.5244919786;95.7326203209;79.5016042781
1695;99.4162457912;95.8226010101;78.4181397306
1696;98.2987325175;95.0708041958;77.7375437063
1697;99.5;96.1814532316;79.2691690084
1698;99.4990870359;95.8413471292;78.4645972814
1699;98.6488781079;95.334950475;78.0426521124
1700;97.7597938144;95.1354639175;77.5744329897
1701;99.1046398758;95.9351582217;79.4028344011
1702;99.2937293729;95.9724325374;79.0363036304
1703;99.1516724337;95.5096116878;78.9388696655
1704;98.6818531334;95.5913110342;78.844675125
1705;99.8485810306;96.1002613891;78.9057132188
1706;99.4717416378;95.5409457901;78.4106113033
1707;99.2493203883;95.4349514563;78.7613592233
1708;99.2644660194;95.4508737864;78.8001941748
1709;100.136312217;96.2599924585;79.8293740573
1710;100.202488688;96.2839366516;79.8955505279
1711;100.453584906;96.7162264151;80.2256603774
1712;100.582075472;96.4764150943;80.3888679245
1713;100.834285714;96.3580952381;80.9900952381
1714;100.834285714;96.3580952381;80.9900952381
1715;100.22;96.3083018868;80.6116981132
1716;100.338867925;96.3879245283;80.7033962264
1717;101.368287373;96.8769956459;82.0018142235
1718;101.306966618;96.8323657475;81.915820029
1719;101.434667607;97.4720507847;82.085170164
1720;101.304636952;97.2212437096;82.1374910137
1721;101.524749048;97.5406715126;82.1509172724
1722;101.633610246;97.3490827276;82.4390792662
1723;100.067959469;95.8310621943;80.7961215933
1724;99.8237179487;95.4184472934;80.6057692308
1725;98.9996529585;93.6489675516;79.5153565851
1726;98.9518403853;93.7371861025;79.4263845889
1727;97.9549457995;92.7589769648;78.5838414634
1728;97.9049796748;92.7178184282;78.5281165312
1729;98.7330898698;93.2132422991;79.684820578
1730;98.8772261623;93.2249014972;80.2378250591
1731;99.6429933969;94.8234776229;80.6607483492
1732;99.1138643965;93.9773487382;80.0177865613
1733;99.5108108108;94.0510510511;80.6750750751
1734;99.4456538171;94.0358276644;80.3537414966
1735;98.4014643075;93.3978035387;79.379804759
1736;99.0738255034;94.2460850112;79.741536167
1737;98.7028787879;93.5598484848;79.1186363636
1738;98.7081818182;93.6336363636;79.2639393939
1739;97.9071342565;93.6298916315;78.4209813365
1740;97.8443708609;93.7071041541;78.3669476219
1741;98.4267344498;93.9745813397;78.7332535885
1742;98.4585825359;94.0671351675;78.4086423445
1743;97.7805997552;93.1985924113;77.7232252142
1744;97.797320191;93.2969351609;77.4983828739
1745;98.0822424149;93.30910211;77.2590482058
1746;98.4014287886;93.7466180271;77.4537163703
1747;98.1569382412;93.1383027876;76.9311566302
1748;97.8197055138;92.7086466165;76.5845864662
1749;97.9019607843;92.4799253035;77.6055088702
1750;97.7626879699;92.3450814536;77.6054197995
1751;97.9675034653;93.0341906669;77.9497920838
1752;97.5493535162;92.3896247241;77.5398927783
1753;97.5667293233;92.4725877193;77.6834273183
1754;97.6437908497;92.731870526;77.3338001867
1755;96.9560333761;91.9746469833;77.1338254172
1756;97.1810935756;92.0028694405;77.3006535948
1757;97.4379699248;92.3054511278;78.2631578947
1758;97.6240601504;92.248433584;78.4169799499
1759;97.4101339905;92.7834591098;78.0703834899
1760;96.8576929;93.071461574;77.2764515632
1761;97.5211766518;92.6419220699;78.4949946096
1762;97.6180502079;92.7538888033;78.6953642384
1763;97.0404606287;92.6391223156;78.1125116713
1764;97.2715530657;92.5882352941;78.4323062558
1765;97.2448715878;91.4348247456;78.0032304959
1766;97.3695442875;91.5941912709;78.3859114249
1767;97.4711447493;92.279880164;78.2166508988
1768;97.8573005361;92.0799432356;78.5843582466
1769;97.3793755913;91.8565121413;78.6061179439
1770;97.3968779565;91.8937243772;78.5115105645
1771;97.296679198;91.6375313283;78.180764411
1772;97.5438842204;91.8345782758;78.4666977902
1773;97.6077694236;91.7167919799;77.8596491228
1774;97.6543728603;91.9531590414;77.7822906941
1775;98.5850673195;92.3788249694;79.1780905753
1776;99.0375299043;92.9573863636;79.5213815789
1777;100.045632699;94.7084266517;80.3138297872
1778;97.8421052632;91.8502506266;78.1397243108
1779;100.288398693;94.9409041394;80.9256535948
1780;100.394471678;95.095996732;80.7975217865
1781;99.7218137255;94.7741013072;80.3639705882
1782;99.4860197368;94.7983826754;80.1450109649
1783;100.348806189;95.4760570895;80.754168334
1784;100.2935841;95.5907696412;80.5412831799
1785;97.6421949761;92.5731160287;78.0318480861
1786;97.6321770335;92.5813397129;78.0008971292
1787;98.1188297074;92.4429107277;78.4949737434
1788;98.1117779445;92.4514628657;78.4912228057
1789;96.8770619359;91.6184251478;77.1534391534
1790;97.0200989487;91.8494124923;77.1734693878
1791;97.8231074481;92.1372100122;77.8002136752
1792;97.6731182796;91.9701996928;77.2820276498
1793;97.3093681917;91.6887643946;76.5801431684
1794;97.2592592593;91.74291939;76.4852163087
1795;97.7295918367;91.9633580705;76.9905689549
1796;97.804576376;92.0241187384;76.8416821274
1797;97.6220175174;92.5797342193;77.1016309272
1798;97.5946843854;92.5530051344;77.1926910299
1799;97.8455442584;92.7576255981;77.5261662679
1800;96.98534689;92.6910885167;76.7215909091
1801;96.6004928384;91.9557985523;76.095795472
1802;96.8583371333;92.2669098647;76.5619395045
1803;97.5896032832;92.7920656635;77.5259157927
1804;97.7394740842;92.8066575467;77.7700258398
1805;100.267549669;96.2385430464;80.3276821192
1806;100.388947368;96.5002631579;80.3663157895
1807;100.1650223;95.9094472226;79.6038653872
1808;100.397350993;96.0333828896;79.9152588188
1809;99.7515646259;95.5470748299;79.4117006803
1810;100.064178303;95.821160043;79.9817400644
1811;99.7912554825;94.9494243421;79.8628015351
1812;99.7014802632;94.9865679825;80.0364583333
1813;98.1539589443;93.3211143695;78.7272727273
1814;98.0799881936;93.2269775679;78.423553719
1815;97.8118255054;92.4055327557;77.8489132087
1816;97.9688402493;92.5248518012;77.6902264782
1817;98.2462863933;93.1304218657;77.5745692216
1818;98.1169258373;93.1704545455;77.1372607656
1819;99.9350649351;94.5741917657;79.3412544902
1820;99.4014921249;94.9198673667;78.7844708483
1821;98.9218467529;94.6111806425;79.0140453344
1822;99.0668693009;94.8123791103;79.2003315833
1823;99.1117812062;94.1516129032;79.4206171108
1824;98.9959587514;94.4672519509;79.0452898551
1825;None;None;None
