frame;red;green;blue
1314;112.815507796;112.855204383;99.9656974294
1315;112.488277268;111.779816514;99.704043493
1316;112.52644311;111.967717718;99.769686353
1317;111.725634726;111.331941032;99.2584766585
1318;111.515348682;111.168501835;98.8395061728
1319;111.256925901;110.703521362;98.314335781
1320;110.846678454;110.677780584;97.4581965143
1321;107.188894997;106.641891149;90.9672347444
1322;107.471360896;107.031869078;91.4707149009
1323;110.802049447;110.945185426;97.4765777489
1324;109.01048951;108.452214452;93.8535353535
1325;107.439189189;106.685864436;90.549013299
1326;107.187758208;106.42378778;90.0777342901
1327;111.82056213;111.889792899;98.9400887574
1328;111.869157509;112.006886447;98.8441025641
1329;109.970449379;109.432418255;95.3056478405
1330;109.904761905;109.094171997;94.9449182658
1331;110.559955141;109.904330573;95.6655452036
1332;110.531055901;109.855417529;95.8647342995
1333;110.492687075;109.811054422;95.8005102041
1334;110.716362126;110.190116279;96.3568936877
1335;111.171328671;110.459505611;96.7190600098
1336;110.659174159;110.166999667;96.1866466866
1337;111.070185334;110.59089444;96.7720386785
1338;111.061643836;110.574133763;96.7198227236
1339;110.939446943;110.132517075;96.1999833417
1340;110.516408462;110.311094453;95.8279193736
1341;111.633802817;112.313591549;98.5382394366
1342;111.550352113;112.385633803;98.4304929577
1343;111.625025768;111.490620491;99.0708444994
1344;111.426734694;111.784557823;98.9519047619
1345;111.675211548;111.430064709;99.5908412145
1346;111.516141002;111.630550402;99.6446505875
1347;111.665293828;110.686931399;99.4383452176
1348;111.396606836;110.968404229;99.0698303418
1349;110.619444444;110.160606061;98.0928030303
1350;110.542920918;110.03807398;97.9338647959
1351;111.005865819;110.652755713;98.1398020286
1352;111.136746914;110.62941464;97.836979103
1353;108.267322955;106.986797924;92.4361263736
1354;108.253586691;106.906974969;92.5708943834
1355;109.509046053;108.448739035;94.6123903509
1356;110.85095688;110.331334787;97.0769743217
1357;109.123147172;107.88570425;93.7453459782
1358;109.384199584;108.151212751;94.1968121968
1359;109.153829161;107.154418262;93.1234904271
1360;109.114507772;107.096743153;92.930199852
1361;107.734296086;106.015703914;90.5840435606
1362;108.031565657;106.055555556;90.9621212121
1363;108.245755989;105.882912899;91.5284785023
1364;108.02795006;105.609987918;91.1490132904
1365;107.619951923;105.733733974;90.9899839744
1366;108.054772453;105.895449054;91.3217881595
1367;108.281294622;105.890845629;91.7312390925
1368;107.907610475;105.391243863;91.1614566285
1369;107.617165992;105.51659919;90.8306072874
1370;107.791497976;105.58;91.0373279352
1371;108.527545518;106.098929437;92.2230210206
1372;108.358559416;105.842614628;91.8610185626
1373;108.114413305;106.218894364;91.8346165691
1374;108.161456729;106.320834617;92.0830766862
1375;108.439860681;106.202244582;92.0157120743
1376;108.417924238;106.325993225;92.0883892824
1377;108.007622421;106.449568833;91.4989990761
1378;108.086919505;106.370820433;91.624380805
1379;108.276353928;106.50907704;92.0910755149
1380;108.10877193;106.460793288;92.1628527841
1381;107.818324607;106.691099476;92.0989528796
1382;107.87868362;106.673223635;92.2200448766
1383;108.96655032;107.789194299;93.6326352531
1384;108.87264951;107.612712927;93.2765282796
1385;110.276989247;109.852759857;96.0623655914
1386;110.175;109.741811594;95.7234057971
1387;111.49312537;111.081830278;97.2178444707
1388;111.794012319;111.608079072;97.3744449219
1389;111.987508218;112.245525604;98.0309737746
1390;112.049941928;112.367595819;98.1509872242
1391;112.688137755;112.943523243;99.7785572562
1392;112.568098073;112.940263605;99.8913690476
1393;112.692978566;112.675314117;100.08677014
1394;112.586091754;113.016114983;100.243757259
1395;112.669076833;113.249561788;100.778629857
1396;112.72078586;113.279068069;100.743280748
1397;112.218417579;112.42208246;100.144421151
1398;112.388709925;112.606074551;100.256634453
1399;111.691279887;112.577980935;99.8297390217
1400;111.160181278;112.752461322;99.5558681044
1401;111.478315923;112.766144349;99.5538144983
1402;111.947970225;113.107512854;100.361369043
1403;111.297739541;111.705296896;98.5548245614
1404;111.423667341;111.78432861;98.6406039136
1405;111.432201987;112.233029801;98.6514072848
1406;111.434152066;111.964540196;98.7630983318
1407;111.861404803;111.993852963;99.6662568642
1408;111.780383278;112.091533921;99.9801892132
1409;110.265539392;110.405346684;97.0055733988
1410;109.971291866;109.860951079;96.6099990235
1411;109.557795276;108.754540682;95.2546981627
1412;109.667737257;108.973580605;95.7788023208
1413;109.895764803;109.853412829;96.47265625
1414;110.26121991;109.866687067;96.9915340677
1415;110.178938356;109.861179061;94.6515410959
1416;110.420125483;109.884893822;94.9625965251
1417;112.214605263;112.126184211;96.8656578947
1418;112.351909185;112.21878225;97.3642930857
1419;113.173333333;114.54;100.784761905
1420;112.52327044;114.147169811;100.081761006
1421;114.002680653;114.808275058;103.372843823
1422;114.055629877;115.160869565;104.028651059
1423;113.712422949;114.629445235;103.720009483
1424;113.663782745;114.542177361;103.840422975
1425;112.246524823;112.386099291;101.841702128
1426;112.025118203;112.047576832;101.600768322
1427;111.361264937;111.490673273;100.803993005
1428;111.407752842;111.503643253;101.178373652
1429;111.381375692;111.109734771;100.661468959
1430;109.92042042;109.302635969;97.9527861195
1431;109.043552812;108.502743484;96.590877915
1432;108.858539095;108.561556927;96.3585390947
1433;107.617946851;106.866581726;94.4632326174
1434;107.484848485;106.748448339;94.595837897
1435;107.319013112;106.956004141;94.4094202899
1436;107.149068323;107.01242236;94.3298826777
1437;107.919220945;107.598978289;95.3764367816
1438;108.076862374;107.814236111;95.5512941919
1439;107.147796818;108.048653611;94.5180538556
1440;106.146333602;107.003867849;93.1324738114
1441;108.138718424;108.842015128;95.7249892964
1442;108.250569801;108.982763533;95.7263532764
1443;108.768723629;109.574894515;96.614978903
1444;107.441005522;108.144434757;94.5990990991
1445;109.092532468;109.660214785;97.0420829171
1446;109.260739261;109.633616384;97.008991009
1447;109.979577944;110.617880644;98.1813024733
1448;109.63694123;110.658270933;97.9997730883
1449;109.979487179;110.486733556;98.2463768116
1450;109.929487179;110.516136163;98.1275419982
1451;109.453289474;109.370394737;97.9767857143
1452;109.379080613;109.094508423;98.0206528981
1453;108.001999652;107.658928882;96.4763519388
1454;108.098248025;107.854002061;96.6447956029
1455;106.498106061;105.893767218;93.7574035813
1456;107.00787337;106.741080948;94.4738784549
1457;106.05057733;105.363473736;92.1346560416
1458;106.00886323;105.423076923;92.1898682713
1459;106.386776983;106.14139833;92.6163536076
1460;106.16375969;106.367695289;92.0456917114
1461;106.657023888;105.779457959;92.5332018409
1462;106.78004237;105.725765213;92.3707356271
1463;106.121137483;104.789520824;91.7170473205
1464;106.101107932;105.404211608;91.5469953775
1465;106.747176736;105.619988707;91.7123094297
1466;107.114760915;106.092862093;92.0117810118
1467;107.719757275;106.991321937;93.0610074383
1468;107.538329368;106.793946603;92.7299762094
1469;106.681190073;105.349901297;90.8566694867
1470;106.907360406;105.319726452;90.785250987
1471;107.284973018;105.712190397;91.4290853743
1472;107.098810931;105.730269105;91.2753633266
1473;107.256347256;105.645099645;91.7564837565
1474;107.289023569;105.93037037;91.7548821549
1475;107.548542714;106.063316583;91.1640201005
1476;107.704133333;106.115533333;91.3348
1477;108.302896059;106.331856652;92.2380983867
1478;108.216905901;106.244816587;92.1450026582
1479;107.511515152;105.854814815;91.1609427609
1480;107.763703704;105.692929293;91.3592592593
1481;107.716549052;105.309879618;91.1936488169
1482;107.572585148;105.124511446;90.9733389168
1483;107.70569955;105.850105792;91.6082385612
1484;107.982742661;105.887397514;92.024133827
1485;108.270466667;105.7768;92.4174
1486;108.168040201;105.756649916;92.1772194305
1487;107.679798995;105.605360134;91.9659631491
1488;107.934740369;105.758592965;92.384120603
1489;108.186469963;105.628787879;92.7748538012
1490;107.988484848;105.40026936;92.4371043771
1491;107.79125;105.646776316;92.3623026316
1492;107.951578947;105.718947368;92.5610526316
1493;108.195979899;105.996056231;93.15768717
1494;108.024487179;105.851666667;92.9537179487
1495;107.580659204;106.032960199;92.5703358209
1496;107.57522514;105.846400907;92.4943636249
1497;108.347667899;106.73786234;93.6234641536
1498;108.35876178;106.781164261;93.6716569247
1499;107.603727432;107.216423995;93.3515433896
1500;107.752244992;107.480773659;93.6518535574
1501;107.908456486;107.273457659;93.7770935961
1502;107.968742669;107.244252874;93.6816209242
1503;107.186644773;106.847533905;92.6926351639
1504;107.412941677;106.888037463;92.6891686432
1505;107.338764684;106.401035746;91.8719211823
1506;107.345901225;106.471959075;92.0301250474
1507;107.054571045;106.162625552;91.1125967628
1508;107.019351935;106.148193391;91.060498907
1509;107.273173606;105.628894999;91.2472505892
1510;107.446210506;105.780513019;91.6041868579
1511;107.28310231;105.395973597;91.5700990099
1512;107.637655876;105.954125477;92.1042191639
1513;107.530180624;105.915665025;91.2606896552
1514;107.564224422;105.888250825;91.0326072607
1515;107.195489221;105.382155887;90.8885572139
1516;107.114029851;105.484311774;90.6607628524
1517;107.570207021;105.872508679;91.6011958339
1518;107.538060949;105.837662338;91.6852899576
1519;107.052114428;106.149502488;91.6461442786
1520;107.018487808;106.522265217;91.8516061667
1521;108.379773692;108.239201393;94.2534544663
1522;108.519040366;108.283919051;94.4527798934
1523;108.659169178;108.26980198;94.5814679294
1524;108.493674367;107.920957096;94.4852035204
1525;109.004050356;108.151943076;94.4025177887
1526;109.033388068;108.208210181;94.3831417625
1527;108.147363574;107.389822703;93.1182362422
1528;108.597628367;107.246258347;93.5113976514
1529;108.172046868;106.56324725;92.6895026303
1530;108.137390364;106.579178181;92.6321638832
1531;107.725985222;106.522167488;91.7858374384
1532;107.942832816;106.741166454;92.1123274342
1533;107.716192505;106.103709738;91.6957638802
1534;107.738939717;106.081589172;91.7497180098
1535;107.378110784;104.915908483;90.9704308269
1536;107.592769486;105.150978441;91.2030514096
1537;107.673932967;105.56264729;91.5898795496
1538;107.446779262;105.63256088;91.2396569783
1539;107.965828751;105.594069128;91.9016758314
1540;107.760466667;105.265133333;91.5136666667
1541;107.78842629;105.612071223;91.5527625033
1542;107.43794187;105.526446714;91.2179890024
1543;108.185;105.771753247;92.0143506494
1544;108.152467532;105.776623377;91.9464935065
1545;107.869025974;105.865844156;91.4655194805
1546;107.752922078;105.901038961;91.3781168831
1547;108.277412705;105.919082592;91.8626465662
1548;108.211408961;105.857096607;91.7480574981
1549;107.795372141;105.714615334;90.8457380183
1550;107.725698544;105.783156238;90.7037911583
1551;108.600205616;106.438668637;91.9746835443
1552;108.582106599;106.620050761;92.210786802
1553;108.997752672;107.385993683;93.3099489796
1554;108.91302521;107.695618247;93.356002401
1555;109.551341682;107.988431723;94.1700655933
1556;109.573920266;108.066385857;94.0361888942
1557;109.311855204;108.042352941;93.5233182504
1558;109.041749623;108.108838612;93.2822926094
1559;108.606964229;107.438619816;92.3068059513
1560;108.269606004;107.716885553;92.2689806129
1561;108.038466495;107.455734536;91.9230025773
1562;107.574891775;106.838428238;91.0572094572
1563;108.027168859;106.916367743;91.3926531155
1564;108.086488641;106.936760994;91.4572870998
1565;107.908130729;107.052012754;91.27700279
1566;107.761857314;107.087020061;91.1401620832
1567;108.179754274;106.94778312;91.514957265
1568;108.187433226;106.861311432;91.7248263889
1569;108.198820333;107.018490291;91.992246007
1570;108.329245781;107.092431435;92.2842827004
1571;108.518659408;107.268052732;92.4695349905
1572;108.563389519;107.243654489;92.3825670624
1573;108.116928447;106.734595248;91.3921331722
1574;108.163127671;106.789329594;91.5956864316
1575;108.852421466;107.027159686;92.4982329843
1576;108.786060209;107.178206806;92.3755890052
1577;108.696583709;107.453197466;92.5567313345
1578;108.731513744;107.700929152;92.6135630404
1579;108.933320584;107.936252948;93.1302352266
1580;108.633326959;107.978835979;92.8957735705
1581;108.691427511;108.739423553;93.6431840673
1582;108.702746165;108.734908461;93.6987877288
1583;109.218270658;108.856444829;93.9996907472
1584;109.130813953;108.879576942;93.8251484414
1585;109.078179119;108.924789708;94.0695200396
1586;109.083807521;108.943777833;94.0501608115
1587;109.242947502;108.509993675;94.3608475648
1588;109.158454291;108.345683728;94.0127960275
1589;109.444845035;108.688235294;94.1306135357
1590;109.500346021;108.780182447;94.0469959107
1591;110.0777407;109.129588432;94.3592263008
1592;109.747741103;109.214825742;93.9363820763
1593;110.223992674;109.847069597;94.293956044
1594;110.22224966;109.766020496;94.0839609828
1595;110.970593652;110.02842409;94.7529621217
1596;111.017619252;110.098778317;94.7929891338
1597;110.858512457;110.204628725;94.4623229116
1598;111.103932584;110.248045921;94.9246458232
1599;111.571710526;110.724700957;95.9625598086
1600;111.478015038;110.646255639;95.912
1601;111.003502304;110.611182796;95.6551766513
1602;111.370186335;110.65863354;95.981863354
1603;110.937957158;110.088166144;95.296630094
1604;111.05146584;110.218842826;95.4391062896
1605;110.851724138;110.492464879;95.2772669221
1606;111.149233716;110.532375479;95.8336526181
1607;111.398607207;110.747380526;96.1249680552
1608;111.416751853;110.776514183;96.0976233069
1609;111.126137513;111.049039434;96.0300808898
1610;111.512840071;111.040554284;96.2954487668
1611;111.659398977;110.878452685;96.5519820972
1612;111.648849105;110.897826087;96.5590792839
1613;111.154056696;110.807885305;95.8592375367
1614;111.296709026;110.817986315;96.1105897687
1615;111.588652482;110.758733911;96.7486209614
1616;111.332470463;110.487388823;96.4182264702
1617;111.073670213;110.673537234;96.379787234
1618;111.160239362;110.700797872;96.3732712766
1619;111.245542372;111.29721844;96.82247293
1620;110.874343513;111.39311418;96.4201517215
1621;110.916229009;111.50697011;96.3049990274
1622;110.825949367;111.334651899;96.1330432489
1623;111.70475557;111.845892917;96.7989358164
1624;111.641835717;111.901895577;96.6017958098
1625;112.230469799;112.734832215;97.0770469799
1626;112.075306122;112.61755102;96.9731292517
1627;112.466388928;112.921550628;97.0641858495
1628;112.716032989;113.088412077;97.2156136427
1629;113.291031117;113.813775337;98.6813775337
1630;113.150559651;113.785421785;98.729047229
1631;113.966351908;114.55260008;100.257747041
1632;113.904671923;114.762559458;100.7166873
1633;113.931104357;114.797703479;100.709692671
1634;113.836394558;114.848639456;100.568911565
1635;113.909301347;114.983094837;101.173751403
1636;114.114104706;115.024157616;101.49721526
1637;114.250556019;115.19912427;101.971156519
1638;114.398943564;115.177787045;102.321517932
1639;114.796183628;115.469856195;102.420630531
1640;114.151202987;115.944068031;101.941440819
1641;114.107363254;115.992356241;101.732748948
1642;114.091339696;115.975680452;101.778861789
1643;114.763591375;116.309437964;102.792788971
1644;114.774950939;116.352467059;103.086487244
1645;114.769925648;116.461677437;103.197484539
1646;114.620119692;116.262325449;103.067113138
1647;114.708443855;116.013188918;103.354332449
1648;114.444696084;116.117986558;103.339494448
1649;114.59495614;116.504751462;103.596856725
1650;114.681047198;116.338274336;103.720280236
1651;114.7151458;116.228129987;103.991948353
1652;114.787247933;116.268098071;104.151675613
1653;114.68553271;115.559925234;102.965233645
1654;114.758678899;115.56;103.02693578
1655;110.794742164;110.033367037;94.3579373104
1656;110.71562184;110.028816987;94.059908999
1657;113.260990061;113.461678135;100.873757645
1658;113.334234669;113.548140995;100.887397393
1659;113.627403846;114.371349715;102.0565349
1660;113.770150273;114.605874317;102.340505464
1661;114.183017019;115.132317562;102.494431079
1662;113.923873547;114.962572674;102.262172965
1663;111.879266978;112.697927896;97.5133548928
1664;111.725588026;112.80256593;97.5538132573
1665;112.444864308;113.107294172;98.8801099279
1666;112.689239947;113.393172779;99.4134997791
1667;112.666557947;113.608501848;99.4721678626
1668;112.260967379;113.258267717;98.790776153
1669;109.613546473;108.89370468;93.4625906394
1670;109.572676335;108.774390244;93.4296308504
1671;109.310481213;108.468029005;93.6117336849
1672;109.083583584;108.38655322;93.0558892226
1673;109.910200803;108.775261044;93.762248996
1674;110.30858396;109.239661654;94.3605889724
1675;110.460935143;109.757767722;94.2512820513
1676;113.578358974;113.983487179;100.933435897
1677;113.870731707;114.170630081;101.421544715
1678;113.731605691;114.212296748;101.379166667
1679;113.56457417;114.404838065;101.9970012
1680;112.638028739;114.455879377;101.252074479
1681;113.243608581;114.620432951;101.896267999
1682;111.473580247;112.211358025;97.6901234568
1683;113.223659004;114.556704981;101.82289272
1684;113.147064394;114.673484848;101.895738636
1685;113.303548086;114.124276377;101.649579832
1686;113.370809793;113.958380414;101.710922787
1687;113.214756944;113.866493056;102.571701389
1688;113.179025424;113.623587571;102.518714689
1689;112.706;113.00173913;101.007391304
1690;112.571327308;112.863990785;100.68013468
1691;111.602850399;111.704157589;99.2608024691
1692;111.856118373;111.631717502;99.0696259985
1693;111.095487736;110.895899644;97.71334956
1694;111.236940648;110.803126755;98.0586968732
1695;107.848635537;106.579381443;90.8292298363
1696;107.332843137;106.445833333;90.4281862745
1697;109.634463446;109.131413141;95.1483148315
1698;109.750875088;109.064506451;94.7444744474
1699;109.910352963;110.234824426;96.3644859813
1700;109.500680519;110.445966791;95.9873877144
1701;110.386316872;110.73122428;97.2170781893
1702;110.656472987;110.759938838;97.4663608563
1703;111.006143512;110.997460682;98.0539809961
1704;110.512896825;110.936177249;97.5401785714
1705;107.104408887;105.624726603;88.9118222632
1706;107.163923103;105.657073788;88.9160815011
1707;107.577681256;106.222741953;90.0317407284
1708;107.607640049;106.259048892;90.0739503285
1709;112.513156013;112.628986129;99.662019162
1710;112.531889032;112.650579151;99.691048191
1711;112.703270199;112.806554586;99.9577924381
1712;112.992693481;112.739731858;100.243526992
1713;112.610361905;111.879390476;99.2652190476
1714;112.404001241;111.628566998;98.9058622829
1715;111.926282051;111.618284493;98.4111721612
1716;112.145757021;111.681013431;98.5882173382
1717;112.756508876;111.901775148;99.4965976331
1718;113.130124399;112.450381679;100.234238055
1719;112.797414096;112.460614152;99.8444241445
1720;113.036610217;112.519218607;100.101328087
1721;113.023286346;112.483070757;100.033651189
1722;113.088377557;112.47104754;100.279090658
1723;112.418291055;112.222963952;100.178104139
1724;112.678304406;112.170694259;100.427570093
1725;112.760963794;111.888386028;100.970741968
1726;112.711435492;111.845550739;101.006310556
1727;112.04472419;111.089258603;99.7810602227
1728;111.999552887;110.994570772;99.6326647931
1729;111.730188679;110.153480807;98.9763825634
1730;111.710149642;110.092713077;99.1982433312
1731;111.51810923;110.314851485;98.5247524752
1732;111.695003163;110.425932954;98.7561037318
1733;112.546866663;111.296258967;100.199027687
1734;112.459401198;111.236287425;99.9122155689
1735;112.134889378;111.62521719;99.6767635816
1736;112.388393374;111.798563651;99.7356654697
1737;112.056746532;111.239656518;98.9153906203
1738;111.954594856;111.213078131;98.8288854003
1739;110.356878307;110.007407407;96.1452380952
1740;109.930992242;109.64597795;95.3741663264
1741;109.335431322;108.394520548;93.925657164
1742;109.395335061;108.420436875;93.8536097742
1743;108.623575913;107.434782609;92.6141982485
1744;108.751375649;107.539719445;92.703712315
1745;108.852088763;107.326068072;92.1504382848
1746;108.956742804;107.526048185;92.3758604506
1747;108.350736498;106.548445172;90.9908346972
1748;108.460865338;106.753767623;91.3441095446
1749;108.508145976;106.334066471;92.0178396872
1750;108.197684036;106.170140612;91.6628618693
1751;108.144138215;106.362073221;91.6525709585
1752;108.153846154;106.459646236;91.5584533114
1753;108.284620398;106.636770935;92.0188172043
1754;108.144307944;106.628173628;91.6188370188
1755;108.391891892;107.002066773;92.4230524642
1756;108.511701455;106.996916509;92.5361321948
1757;108.397717296;106.72583606;92.6666134568
1758;108.338175433;106.765424216;92.7141830952
1759;108.218879749;107.168115942;92.3670191931
1760;107.800140252;107.574333801;91.938211002
1761;108.536328725;107.292703533;93.0455453149
1762;108.756311413;107.581934996;93.5263794407
1763;109.093006489;108.499062725;94.1206921413
1764;108.756420878;107.750922648;93.5358138134
1765;109.432795699;107.75462963;94.304958184
1766;109.234060276;107.581705285;93.8902771468
1767;109.187877449;108.149064663;93.8834143467
1768;109.381272401;107.781884707;93.9815561529
1769;108.944294294;107.533333333;93.5516516517
1770;108.668880309;107.067490347;92.8935907336
1771;109.183019713;107.447057945;93.7702359618
1772;109.037761705;107.103159498;93.2794822992
1773;109.374382447;107.636224935;93.550639349
1774;109.37655914;107.877204301;93.6998566308
1775;110.235862262;108.150895857;94.7171052632
1776;110.451644101;108.389126831;95.0969881183
1777;110.382297297;108.637162162;95.2255405405
1778;110.405452128;108.800132979;95.3275265957
1779;110.729113593;109.262721275;96.1296622902
1780;110.590136732;109.102947033;95.8386433028
1781;109.630882762;108.292188805;94.4544695071
1782;109.28691358;108.205361552;94.0026102293
1783;109.833894737;108.331508772;94.5209122807
1784;109.576648077;108.063992564;94.1490776491
1785;108.827593835;107.421945284;93.1474080083
1786;108.729592213;107.423862547;93.1097264214
1787;109.254484804;107.317939214;93.7317272053
1788;109.241957005;107.313713862;93.7248332098
1789;108.440045767;106.979023646;92.6876430206
1790;108.440701115;107.142271796;92.6722057819
1791;109.014872145;107.129676;93.2158737385
1792;109.202157738;107.50171131;93.3564732143
1793;108.77467582;107.124485126;92.5862700229
1794;108.797368421;107.418421053;92.8130075188
1795;109.203267477;107.265881459;93.0497720365
1796;109.222112462;107.302963526;92.9081306991
1797;108.955288176;107.54248366;93.0864527629
1798;108.553781513;107.064858671;92.4263559969
1799;108.870692239;107.423658975;92.7646089302
1800;108.146508682;107.588270363;92.0143825918
1801;108.518201754;107.705190058;92.2186403509
1802;108.813813383;108.024169834;92.788926343
1803;109.448830409;108.495057087;93.7192286271
1804;109.563979393;108.515942634;93.8782372598
1805;110.078963231;109.24023843;94.711941598
1806;110.074007099;109.332127788;94.6065233407
1807;111.066489362;110.219224924;95.9639057751
1808;110.909004559;110.387221378;96.1782548126
1809;110.618579581;110.14115409;96.065884591
1810;110.768291916;110.219502988;96.6669392891
1811;110.441137566;109.435978836;95.901984127
1812;110.391269841;109.452513228;96.0574074074
1813;110.253897402;109.342971352;95.8165889407
1814;110.105533063;109.194871795;95.4564102564
1815;109.993455862;108.615148984;95.0416318574
1816;110.072562358;108.802240088;95.1908884766
1817;109.586035088;108.378736842;94.2195789474
1818;109.548148148;108.424268078;93.826031746
1819;109.440168152;107.507791549;93.6052040299
1820;108.88410524;107.790679133;92.958541712
1821;108.80326337;107.878450259;93.3906699252
1822;108.907979408;107.996210496;93.4110539111
1823;109.710526316;108.309593428;94.6544138123
1824;109.451406294;108.427527151;94.1854636591
1825;None;None;None
1826;None;None;None
